HGNC ID	Approved Symbol	Approved Name	Locus Type	Locus Group	Chromosome	Entrez Gene ID	RefSeq IDs	OMIM ID(supplied by OMIM)	RefSeq(supplied by NCBI)
22320	LOC102156001	LOC102156001	gene-with-protein-product	protein-coding-gene	chr22	LOC102156001	XR_295155.1	LOC102156001	XR_295155.1
22322	LOC102156002	LOC102156002	gene-with-protein-product	protein-coding-gene	chr8	LOC102156002	XR_292867.1	LOC102156002	XR_292867.1
22323	LOC102156005	LOC102156005	gene-with-protein-product	protein-coding-gene	chr30	LOC102156005	XR_296168.1	LOC102156005	XR_296168.1
22325	LOC102156006	LOC102156006	gene-with-protein-product	protein-coding-gene	chr10	LOC102156006	XR_293285.1	LOC102156006	XR_293285.1
22327	LOC102156008	LOC102156008	gene-with-protein-product	protein-coding-gene	chr33	LOC102156008	XR_296404.1	LOC102156008	XR_296404.1
22328	LOC102156009	LOC102156009	gene-with-protein-product	protein-coding-gene	chr35	LOC102156009	XM_005640167.1	LOC102156009	XM_005640167.1
22331	LOC102156014	LOC102156014	gene-with-protein-product	protein-coding-gene	chr16	LOC102156014	XR_294325.1	LOC102156014	XR_294325.1
22333	LOC102156017	LOC102156017	gene-with-protein-product	protein-coding-gene	chr18	LOC102156017	XR_294674.1	LOC102156017	XR_294674.1
22334	LOC102156019	LOC102156019	gene-with-protein-product	protein-coding-gene	chr4	LOC102156019	XR_292125.1	LOC102156019	XR_292125.1
22335	LOC102156020	LOC102156020	gene-with-protein-product	protein-coding-gene	chr5	LOC102156020	XR_292368.1	LOC102156020	XR_292368.1
22336	LOC102156021	LOC102156021	gene-with-protein-product	protein-coding-gene	chr6	LOC102156021	XR_292439.1	LOC102156021	XR_292439.1
22337	LOC102156022	LOC102156022	gene-with-protein-product	protein-coding-gene	chr6	LOC102156022	XR_292480.1	LOC102156022	XR_292480.1
22338	LOC102156024	LOC102156024	gene-with-protein-product	protein-coding-gene	chr8	LOC102156024	XR_292862.1	LOC102156024	XR_292862.1
22339	LOC102156025	LOC102156025	gene-with-protein-product	protein-coding-gene	chr8	LOC102156025	XR_292943.1	LOC102156025	XR_292943.1
22341	LOC102156027	LOC102156027	gene-with-protein-product	protein-coding-gene	chr9	LOC102156027	XR_293119.1	LOC102156027	XR_293119.1
22344	LOC102156029	LOC102156029	gene-with-protein-product	protein-coding-gene	chr11	LOC102156029	XR_293570.1	LOC102156029	XR_293570.1
22345	LOC102156030	LOC102156030	gene-with-protein-product	protein-coding-gene	chr34	LOC102156030	XM_005639879.1	LOC102156030	XM_005639879.1
22346	LOC102156032	LOC102156032	gene-with-protein-product	protein-coding-gene	chr13	LOC102156032	XR_293820.1	LOC102156032	XR_293820.1
22348	LOC102156033	LOC102156033	gene-with-protein-product	protein-coding-gene	chr15	LOC102156033	XR_294097.1	LOC102156033	XR_294097.1
22350	LOC102156036	LOC102156036	gene-with-protein-product	protein-coding-gene	chr17	LOC102156036	XR_294507.1	LOC102156036	XR_294507.1
22351	LOC102156037	LOC102156037	gene-with-protein-product	protein-coding-gene	chr2	LOC102156037	XR_291520.1	LOC102156037	XR_291520.1
22352	LOC102156038	LOC102156038	gene-with-protein-product	protein-coding-gene	chr20	LOC102156038	XM_005632142.1	LOC102156038	XM_005632142.1
22353	LOC102156039	LOC102156039	gene-with-protein-product	protein-coding-gene	chr5	LOC102156039	XR_292240.1	LOC102156039	XR_292240.1
22357	LOC102156041	LOC102156041	gene-with-protein-product	protein-coding-gene	chr5	LOC102156041	XR_292302.1	LOC102156041	XR_292302.1
22358	LOC102156042	LOC102156042	gene-with-protein-product	protein-coding-gene	chr6	LOC102156042	XM_005620951.1	LOC102156042	XM_005620951.1
22359	LOC102156043	LOC102156043	gene-with-protein-product	protein-coding-gene	chr23	LOC102156043	XR_295377.1	LOC102156043	XR_295377.1
22361	LOC102156045	LOC102156045	gene-with-protein-product	protein-coding-gene	chr6	LOC102156045	XR_292552.1	LOC102156045	XR_292552.1
22362	LOC102156046	LOC102156046	gene-with-protein-product	protein-coding-gene	chr7	LOC102156046	XM_005622826.1	LOC102156046	XM_005622826.1
22363	LOC102156047	LOC102156047	gene-with-protein-product	protein-coding-gene	chr7	LOC102156047	XM_005622967.1	LOC102156047	XM_005622967.1
22364	LOC102156048	LOC102156048	gene-with-protein-product	protein-coding-gene	chr26	LOC102156048	XR_295741.1	LOC102156048	XR_295741.1
22365	LOC102156051	LOC102156051	gene-with-protein-product	protein-coding-gene	chr10	LOC102156051	XR_293267.1	LOC102156051	XR_293267.1
22366	LOC102156052	LOC102156052	gene-with-protein-product	protein-coding-gene	chr31	LOC102156052	XR_296229.1	LOC102156052	XR_296229.1
22367	LOC102156054	LOC102156054	gene-with-protein-product	protein-coding-gene	chr12	LOC102156054	XR_293684.1	LOC102156054	XR_293684.1
22369	LOC102156055	LOC102156055	gene-with-protein-product	protein-coding-gene	chr37	LOC102156055	XR_296770.1	LOC102156055	XR_296770.1
22370	LOC102156056	LOC102156056	gene-with-protein-product	protein-coding-gene	chrX	LOC102156056	XR_296867.1	LOC102156056	XR_296867.1
22371	LOC102156058	LOC102156058	gene-with-protein-product	protein-coding-gene	chr15	LOC102156058	XM_005628907.1	LOC102156058	XM_005628907.1
22372	LOC102156059	LOC102156059	gene-with-protein-product	protein-coding-gene	chr1	LOC102156059	XR_291405.1	LOC102156059	XR_291405.1
22373	LOC102156060	LOC102156060	gene-with-protein-product	protein-coding-gene	chr2	LOC102156060	XM_005617070.1	LOC102156060	XM_005617070.1
22374	LOC102156061	LOC102156061	gene-with-protein-product	protein-coding-gene	chr18	LOC102156061	XR_294675.1	LOC102156061	XR_294675.1
22375	LOC102156062	LOC102156062	gene-with-protein-product	protein-coding-gene	chr3	LOC102156062	XR_291745.1	LOC102156062	XR_291745.1
22376	LOC102156064	LOC102156064	gene-with-protein-product	protein-coding-gene	chr20	LOC102156064	XR_294886.1	LOC102156064	XR_294886.1
22378	LOC102156065	LOC102156065	gene-with-protein-product	protein-coding-gene	chr4	LOC102156065	XR_292170.1	LOC102156065	XR_292170.1
22381	LOC102156066	LOC102156066	gene-with-protein-product	protein-coding-gene	chr5	LOC102156066	XR_292221.1	LOC102156066	XR_292221.1
22382	LOC102156068	LOC102156068	gene-with-protein-product	protein-coding-gene	chr22	LOC102156068	XR_295157.1	LOC102156068	XR_295157.1
22384	LOC102156069	LOC102156069	gene-with-protein-product	protein-coding-gene	chr5	LOC102156069	XR_292369.1	LOC102156069	XR_292369.1
22385	LOC102156070	LOC102156070	gene-with-protein-product	protein-coding-gene	chr7	LOC102156070	XR_292728.1	LOC102156070	XR_292728.1
22386	LOC102156071	LOC102156071	gene-with-protein-product	protein-coding-gene	chr8	LOC102156071	XR_292863.1	LOC102156071	XR_292863.1
22387	LOC102156072	LOC102156072	gene-with-protein-product	protein-coding-gene	chr8	LOC102156072	XR_292966.1	LOC102156072	XR_292966.1
22391	LOC102156073	LOC102156073	gene-with-protein-product	protein-coding-gene	chr8	LOC102156073	XR_293017.1	LOC102156073	XR_293017.1
22392	LOC102156078	LOC102156078	gene-with-protein-product	protein-coding-gene	chr11	LOC102156078	XR_293550.1	LOC102156078	XR_293550.1
22393	LOC102156080	LOC102156080	gene-with-protein-product	protein-coding-gene	chr35	LOC102156080	XR_296588.1	LOC102156080	XR_296588.1
22394	LOC102156081	LOC102156081	gene-with-protein-product	protein-coding-gene	chr12	LOC102156081	XM_005627786.1	LOC102156081	XM_005627786.1
22395	LOC102156082	LOC102156082	gene-with-protein-product	protein-coding-gene	chrX	LOC102156082	XR_296968.1	LOC102156082	XR_296968.1
22397	LOC102156084	LOC102156084	gene-with-protein-product	protein-coding-gene	chr1	LOC102156084	XR_291274.1	LOC102156084	XR_291274.1
22399	LOC102156091	LOC102156091	gene-with-protein-product	protein-coding-gene	chr3	LOC102156091	XR_291888.1	LOC102156091	XR_291888.1
22400	LOC102156092	LOC102156092	gene-with-protein-product	protein-coding-gene	chr19	LOC102156092	XR_294809.1	LOC102156092	XR_294809.1
22402	LOC102156093	LOC102156093	gene-with-protein-product	protein-coding-gene	chr5	LOC102156093	XR_292228.1	LOC102156093	XR_292228.1
22405	LOC102156094	LOC102156094	gene-with-protein-product	protein-coding-gene	chr5	LOC102156094	XR_292314.1	LOC102156094	XR_292314.1
22406	LOC102156095	LOC102156095	gene-with-protein-product	protein-coding-gene	chr23	LOC102156095	XM_005634652.1	LOC102156095	XM_005634652.1
22409	LOC102156097	LOC102156097	gene-with-protein-product	protein-coding-gene	chr6	LOC102156097	XR_292553.1	LOC102156097	XR_292553.1
22410	LOC102156098	LOC102156098	gene-with-protein-product	protein-coding-gene	chr24	LOC102156098	XR_295500.1	LOC102156098	XR_295500.1
22411	LOC102156099	LOC102156099	gene-with-protein-product	protein-coding-gene	chr6	LOC102156099	XR_292606.1	LOC102156099	XR_292606.1
22412	LOC102156100	LOC102156100	gene-with-protein-product	protein-coding-gene	chr7	LOC102156100	XR_292621.1	LOC102156100	XR_292621.1
22413	LOC102156101	LOC102156101	gene-with-protein-product	protein-coding-gene	chr25	LOC102156101	XR_295665.1	LOC102156101	XR_295665.1
22414	LOC102156102	LOC102156102	gene-with-protein-product	protein-coding-gene	chr9	LOC102156102	XR_293147.1	LOC102156102	XR_293147.1
22415	LOC102156103	LOC102156103	gene-with-protein-product	protein-coding-gene	chr29	LOC102156103	XR_296091.1	LOC102156103	XR_296091.1
22417	LOC102156104	LOC102156104	gene-with-protein-product	protein-coding-gene	chr11	LOC102156104	XM_005626357.1	LOC102156104	XM_005626357.1
22418	LOC102156105	LOC102156105	gene-with-protein-product	protein-coding-gene	chr12	LOC102156105	XR_293673.1	LOC102156105	XR_293673.1
22419	LOC102156106	LOC102156106	gene-with-protein-product	protein-coding-gene	chr37	LOC102156106	XR_296773.1	LOC102156106	XR_296773.1
22424	LOC102156107	LOC102156107	gene-with-protein-product	protein-coding-gene	chr13	LOC102156107	XR_293822.1	LOC102156107	XR_293822.1
22426	LOC102156109	LOC102156109	gene-with-protein-product	protein-coding-gene	chr15	LOC102156109	XR_294216.1	LOC102156109	XR_294216.1
22427	LOC102156111	LOC102156111	gene-with-protein-product	protein-coding-gene	chr1	LOC102156111	XR_291439.1	LOC102156111	XR_291439.1
22428	LOC102156112	LOC102156112	gene-with-protein-product	protein-coding-gene	chr1	LOC102156112	XM_005616812.1	LOC102156112	XM_005616812.1
22429	LOC102156115	LOC102156115	gene-with-protein-product	protein-coding-gene	chr3	LOC102156115	XR_291746.1	LOC102156115	XR_291746.1
22430	LOC102156116	LOC102156116	gene-with-protein-product	protein-coding-gene	chr21	LOC102156116	XM_005633333.1	LOC102156116	XM_005633333.1
22431	LOC102156117	LOC102156117	gene-with-protein-product	protein-coding-gene	chr5	LOC102156117	XR_292288.1	LOC102156117	XR_292288.1
22432	LOC102156118	LOC102156118	gene-with-protein-product	protein-coding-gene	chr5	LOC102156118	XM_005620291.1	LOC102156118	XM_005620291.1
22433	LOC102156119	LOC102156119	gene-with-protein-product	protein-coding-gene	chr5	LOC102156119	XR_292370.1	LOC102156119	XR_292370.1
22434	LOC102156120	LOC102156120	gene-with-protein-product	protein-coding-gene	chr22	LOC102156120	XR_295247.1	LOC102156120	XR_295247.1
22435	LOC102156121	LOC102156121	gene-with-protein-product	protein-coding-gene	chr6	LOC102156121	XR_292414.1	LOC102156121	XR_292414.1
22436	LOC102156123	LOC102156123	gene-with-protein-product	protein-coding-gene	chr24	LOC102156123	XR_295527.1	LOC102156123	XR_295527.1
22438	LOC102156124	LOC102156124	gene-with-protein-product	protein-coding-gene	chr7	LOC102156124	XM_005622968.1	LOC102156124	XM_005622968.1
22439	LOC102156125	LOC102156125	gene-with-protein-product	protein-coding-gene	chr7	LOC102156125	XR_292834.1	LOC102156125	XR_292834.1
22440	LOC102156127	LOC102156127	gene-with-protein-product	protein-coding-gene	chr8	LOC102156127	XR_293019.1	LOC102156127	XR_293019.1
22443	LOC102156128	LOC102156128	gene-with-protein-product	protein-coding-gene	chr27	LOC102156128	XR_295905.1	LOC102156128	XR_295905.1
22445	LOC102156130	LOC102156130	gene-with-protein-product	protein-coding-gene	chr31	LOC102156130	XM_005639031.1	LOC102156130	XM_005639031.1
22446	LOC102156131	LOC102156131	gene-with-protein-product	protein-coding-gene	chr10	LOC102156131	XM_005626221.1	LOC102156131	XM_005626221.1
22447	LOC102156133	LOC102156133	gene-with-protein-product	protein-coding-gene	chr11	LOC102156133	XM_005626886.1	LOC102156133	XM_005626886.1
22449	LOC102156134	LOC102156134	gene-with-protein-product	protein-coding-gene	chr13	LOC102156134	XR_293803.1	LOC102156134	XR_293803.1
22451	LOC102156135	LOC102156135	gene-with-protein-product	protein-coding-gene	chr15	LOC102156135	XR_294109.1	LOC102156135	XR_294109.1
22452	LOC102156136	LOC102156136	gene-with-protein-product	protein-coding-gene	chr1	LOC102156136	XM_005615504.1	LOC102156136	XM_005615504.1
22453	LOC102156137	LOC102156137	gene-with-protein-product	protein-coding-gene	chr15	LOC102156137	XM_005629402.1	LOC102156137	XM_005629402.1
22454	LOC102156138	LOC102156138	gene-with-protein-product	protein-coding-gene	chr16	LOC102156138	XM_005630045.1	LOC102156138	XM_005630045.1
22455	LOC102156139	LOC102156139	gene-with-protein-product	protein-coding-gene	chr17	LOC102156139	XR_294442.1	LOC102156139	XR_294442.1
22456	LOC102156140	LOC102156140	gene-with-protein-product	protein-coding-gene	chr18	LOC102156140	XR_294720.1	LOC102156140	XR_294720.1
22457	LOC102156142	LOC102156142	gene-with-protein-product	protein-coding-gene	chr4	LOC102156142	XR_292126.1	LOC102156142	XR_292126.1
22458	LOC102156143	LOC102156143	gene-with-protein-product	protein-coding-gene	chr22	LOC102156143	XR_295158.1	LOC102156143	XR_295158.1
22461	LOC102156146	LOC102156146	gene-with-protein-product	protein-coding-gene	chr8	LOC102156146	XR_292988.1	LOC102156146	XR_292988.1
22462	LOC102156147	LOC102156147	gene-with-protein-product	protein-coding-gene	chr27	LOC102156147	XR_295825.1	LOC102156147	XR_295825.1
22463	LOC102156149	LOC102156149	gene-with-protein-product	protein-coding-gene	chr28	LOC102156149	XR_296007.1	LOC102156149	XR_296007.1
22464	LOC102156150	LOC102156150	gene-with-protein-product	protein-coding-gene	chr12	LOC102156150	XR_293748.1	LOC102156150	XR_293748.1
22465	LOC102156151	LOC102156151	gene-with-protein-product	protein-coding-gene	chr14	LOC102156151	XR_294083.1	LOC102156151	XR_294083.1
22469	LOC102156153	LOC102156153	gene-with-protein-product	protein-coding-gene	chrX	LOC102156153	XM_005642136.1	LOC102156153	XM_005642136.1
22470	LOC102156157	LOC102156157	gene-with-protein-product	protein-coding-gene	chr1	LOC102156157	XM_005616082.1	LOC102156157	XM_005616082.1
22471	LOC102156158	LOC102156158	gene-with-protein-product	protein-coding-gene	chr16	LOC102156158	XR_294362.1	LOC102156158	XR_294362.1
22473	LOC102156160	LOC102156160	gene-with-protein-product	protein-coding-gene	chr2	LOC102156160	XR_291492.1	LOC102156160	XR_291492.1
22474	LOC102156161	LOC102156161	gene-with-protein-product	protein-coding-gene	chr3	LOC102156161	XR_291849.1	LOC102156161	XR_291849.1
22475	LOC102156162	LOC102156162	gene-with-protein-product	protein-coding-gene	chr19	LOC102156162	XR_294811.1	LOC102156162	XR_294811.1
22478	LOC102156163	LOC102156163	gene-with-protein-product	protein-coding-gene	chr19	LOC102156163	XR_294830.1	LOC102156163	XR_294830.1
22479	LOC102156164	LOC102156164	gene-with-protein-product	protein-coding-gene	chr4	LOC102156164	XR_292172.1	LOC102156164	XR_292172.1
22480	LOC102156165	LOC102156165	gene-with-protein-product	protein-coding-gene	chr5	LOC102156165	XR_292373.1	LOC102156165	XR_292373.1
22483	LOC102156166	LOC102156166	gene-with-protein-product	protein-coding-gene	chr22	LOC102156166	XR_295221.1	LOC102156166	XR_295221.1
22484	LOC102156167	LOC102156167	gene-with-protein-product	protein-coding-gene	chr6	LOC102156167	XR_292576.1	LOC102156167	XR_292576.1
22485	LOC102156168	LOC102156168	gene-with-protein-product	protein-coding-gene	chr24	LOC102156168	XR_295503.1	LOC102156168	XR_295503.1
22486	LOC102156170	LOC102156170	gene-with-protein-product	protein-coding-gene	chr25	LOC102156170	XR_295627.1	LOC102156170	XR_295627.1
22487	LOC102156172	LOC102156172	gene-with-protein-product	protein-coding-gene	chr27	LOC102156172	XR_295846.1	LOC102156172	XR_295846.1
22488	LOC102156174	LOC102156174	gene-with-protein-product	protein-coding-gene	chr30	LOC102156174	XR_296179.1	LOC102156174	XR_296179.1
22489	LOC102156175	LOC102156175	gene-with-protein-product	protein-coding-gene	chr31	LOC102156175	XR_296253.1	LOC102156175	XR_296253.1
22490	LOC102156177	LOC102156177	gene-with-protein-product	protein-coding-gene	chr12	LOC102156177	XM_005627768.1	LOC102156177	XM_005627768.1
22491	LOC102156180	LOC102156180	gene-with-protein-product	protein-coding-gene	chrX	LOC102156180	XM_005642061.1	LOC102156180	XM_005642061.1
22492	LOC102156181	LOC102156181	gene-with-protein-product	protein-coding-gene	chr15	LOC102156181	XM_005629437.1	LOC102156181	XM_005629437.1
22493	LOC102156182	LOC102156182	gene-with-protein-product	protein-coding-gene	chr17	LOC102156182	XR_294443.1	LOC102156182	XR_294443.1
22494	LOC102156183	LOC102156183	gene-with-protein-product	protein-coding-gene	chr17	LOC102156183	XR_294525.1	LOC102156183	XR_294525.1
22496	LOC102156184	LOC102156184	gene-with-protein-product	protein-coding-gene	chr2	LOC102156184	XR_291663.1	LOC102156184	XR_291663.1
22497	LOC102156185	LOC102156185	gene-with-protein-product	protein-coding-gene	chr18	LOC102156185	XM_005631303.1	LOC102156185	XM_005631303.1
22498	LOC102156186	LOC102156186	gene-with-protein-product	protein-coding-gene	chr20	LOC102156186	XR_295059.1	LOC102156186	XR_295059.1
22499	LOC102156187	LOC102156187	gene-with-protein-product	protein-coding-gene	chr21	LOC102156187	XR_295070.1	LOC102156187	XR_295070.1
22500	LOC102156188	LOC102156188	gene-with-protein-product	protein-coding-gene	chr5	LOC102156188	XR_292270.1	LOC102156188	XR_292270.1
22501	LOC102156191	LOC102156191	gene-with-protein-product	protein-coding-gene	chr24	LOC102156191	XR_295529.1	LOC102156191	XR_295529.1
22502	LOC102156192	LOC102156192	gene-with-protein-product	protein-coding-gene	chr7	LOC102156192	XR_292806.1	LOC102156192	XR_292806.1
22505	LOC102156193	LOC102156193	gene-with-protein-product	protein-coding-gene	chr27	LOC102156193	XM_005637318.1	LOC102156193	XM_005637318.1
22525	LOC102156194	LOC102156194	gene-with-protein-product	protein-coding-gene	chr9	LOC102156194	XR_293163.1	LOC102156194	XR_293163.1
22527	LOC102156195	LOC102156195	gene-with-protein-product	protein-coding-gene	chr9	LOC102156195	XM_005624982.1	LOC102156195	XM_005624982.1
22528	LOC102156196	LOC102156196	gene-with-protein-product	protein-coding-gene	chr10	LOC102156196	XR_293397.1	LOC102156196	XR_293397.1
22529	LOC102156197	LOC102156197	gene-with-protein-product	protein-coding-gene	chr33	LOC102156197	XM_005639637.1	LOC102156197	XM_005639637.1
22530	LOC102156199	LOC102156199	gene-with-protein-product	protein-coding-gene	chr14	LOC102156199	XR_293963.1	LOC102156199	XR_293963.1
22507	LOC102156200	LOC102156200	gene-with-protein-product	protein-coding-gene	chrX	LOC102156200	XR_296948.1	LOC102156200	XR_296948.1
